Label,Indicator,Year,Devon Town,Value
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Honiton,542.8226779
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Ilfracombe,1127.174712
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Ivybridge,567.0311867
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Kingsbridge,286.9714942
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Lynton and Lynmouth,1033.057851
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Moretonhampstead,468.6035614
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Newton Abbot,557.8711125
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Okehampton,305.61364
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Ottery St Mary,359.8971722
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Seaton,948.6847779
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Sidmouth,324.7280403
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,South Molton,1018.329939
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Tavistock,696.0246286
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Teignmouth,521.0271678
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Tiverton,339.5585739
Care Home Admissions 2012-13,Care home admissions,2012 to 2013,Totnes,391.1597888
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Ashburton/Buckfastleigh,687.2852234
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Axminster,359.3083315
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Barnstaple,515.7195279
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Bideford/Northam,463.6948045
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Braunton,865.2246256
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Crediton,332.7787022
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Cullompton,501.0438413
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Dartmouth,310.1736973
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Dawlish,573.5260381
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Exeter,524.2848754
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Exmouth,502.5125628
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Great Torrington,421.617478
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Holsworthy,513.3219262
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Honiton,409.1971941
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Ilfracombe,764.0878701
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Ivybridge,621.6006216
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Kingsbridge,431.8437852
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Lynton and Lynmouth,1593.625498
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Moretonhampstead,537.1530886
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Newton Abbot,503.3557047
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Okehampton,453.5502033
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Ottery St Mary,326.059694
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Seaton,710.1086048
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Sidmouth,353.1300161
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,South Molton,282.7254736
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Tavistock,515.8627805
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Teignmouth,835.9076867
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Tiverton,268.5660906
Care Home Admissions 2013-14,Care home admissions,2013 to 2014,Totnes,150.0938086
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Ashburton/Buckfastleigh,1007.274762
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Axminster,616.3328197
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Barnstaple,464.9360713
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Bideford/Northam,554.4147844
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Braunton,752.8641571
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Crediton,222.4919094
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Cullompton,750.3548976
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Dartmouth,304.5994517
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Dawlish,401.965163
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Exeter,534.3197698
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Exmouth,701.3574661
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Great Torrington,898.2035928
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Holsworthy,590.1794145
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Honiton,384.0245776
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Ilfracombe,635.2941176
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Ivybridge,426.3857537
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Kingsbridge,514.3277002
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Lynton and Lynmouth,Suppressed
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Moretonhampstead,1044.386423
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Newton Abbot,688.1013275
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Okehampton,272.8926622
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Ottery St Mary,196.7051881
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Seaton,952.1838129
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Sidmouth,486.3508001
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,South Molton,331.4917127
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Tavistock,585.5968104
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Teignmouth,994.4947611
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Tiverton,204.824761
Care Home Admissions 2014-15,Care home admissions,2014 to 2015,Totnes,402.4881083
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Ashburton/Buckfastleigh,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Axminster,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Barnstaple,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Bideford/Northam,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Braunton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Crediton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Cullompton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Dartmouth,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Dawlish,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Exeter,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Exmouth,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Great Torrington,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Holsworthy,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Honiton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Ilfracombe,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Ivybridge,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Kingsbridge,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Lynton and Lynmouth,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Moretonhampstead,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Newton Abbot,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Okehampton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Ottery St Mary,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Seaton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Sidmouth,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,South Molton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Tavistock,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Teignmouth,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Tiverton,
Care Home Admissions 2015-16,Care home admissions,2015 to 2016,Totnes,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Ashburton/Buckfastleigh,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Axminster,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Barnstaple,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Bideford/Northam,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Braunton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Crediton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Cullompton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Dartmouth,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Dawlish,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Exeter,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Exmouth,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Great Torrington,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Holsworthy,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Honiton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Ilfracombe,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Ivybridge,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Kingsbridge,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Lynton and Lynmouth,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Moretonhampstead,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Newton Abbot,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Okehampton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Ottery St Mary,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Seaton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Sidmouth,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,South Molton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Tavistock,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Teignmouth,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Tiverton,
Care Home Admissions 2016-17,Care home admissions,2016 to 2017,Totnes,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Ashburton/Buckfastleigh,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Axminster,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Barnstaple,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Bideford/Northam,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Braunton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Crediton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Cullompton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Dartmouth,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Dawlish,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Exeter,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Exmouth,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Great Torrington,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Holsworthy,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Honiton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Ilfracombe,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Ivybridge,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Kingsbridge,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Lynton and Lynmouth,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Moretonhampstead,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Newton Abbot,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Okehampton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Ottery St Mary,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Seaton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Sidmouth,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,South Molton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Tavistock,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Teignmouth,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Tiverton,
Care Home Admissions 2017-18,Care home admissions,2017 to 2018,Totnes,
Carers 2001,Carers,2001,Ashburton/Buckfastleigh,0.008707009
Carers 2001,Carers,2001,Axminster,0.007595636
Carers 2001,Carers,2001,Barnstaple,0.009473359
Carers 2001,Carers,2001,Bideford/Northam,0.010802766
Carers 2001,Carers,2001,Braunton,0.006861848
Carers 2001,Carers,2001,Crediton,0.006685609
Carers 2001,Carers,2001,Cullompton,0.008301051
Carers 2001,Carers,2001,Dartmouth,0.009541985
Carers 2001,Carers,2001,Dawlish,0.009267268
Carers 2001,Carers,2001,Exeter,0.00671386
Carers 2001,Carers,2001,Exmouth,0.007528987
Carers 2001,Carers,2001,Great Torrington,0.00982962
Carers 2001,Carers,2001,Holsworthy,0.011697861
Carers 2001,Carers,2001,Honiton,0.007833154
Carers 2001,Carers,2001,Ilfracombe,0.012620134
Carers 2001,Carers,2001,Ivybridge,0.007893026
Carers 2001,Carers,2001,Kingsbridge,0.006974249
Carers 2001,Carers,2001,Lynton and Lynmouth,0.004504505
Carers 2001,Carers,2001,Moretonhampstead,0.004033885
Carers 2001,Carers,2001,Newton Abbot,0.007396085
Carers 2001,Carers,2001,Okehampton,0.00729714
Carers 2001,Carers,2001,Ottery St Mary,0.006903693
Carers 2001,Carers,2001,Seaton,0.007556675
Carers 2001,Carers,2001,Sidmouth,0.0080591
Carers 2001,Carers,2001,South Molton,0.008758927
Carers 2001,Carers,2001,Tavistock,0.008769448
Carers 2001,Carers,2001,Teignmouth,0.011323356
Carers 2001,Carers,2001,Tiverton,0.006853674
Carers 2001,Carers,2001,Totnes,0.009460738
Carers 2002,Carers,2002,Ashburton/Buckfastleigh,0.007672074
Carers 2002,Carers,2002,Axminster,0.007434442
Carers 2002,Carers,2002,Barnstaple,0.011086051
Carers 2002,Carers,2002,Bideford/Northam,0.011737089
Carers 2002,Carers,2002,Braunton,0.008487654
Carers 2002,Carers,2002,Crediton,0.007060974
Carers 2002,Carers,2002,Cullompton,0.007334775
Carers 2002,Carers,2002,Dartmouth,0.007849294
Carers 2002,Carers,2002,Dawlish,0.009084302
Carers 2002,Carers,2002,Exeter,0.007095973
Carers 2002,Carers,2002,Exmouth,0.007645545
Carers 2002,Carers,2002,Great Torrington,0.010617445
Carers 2002,Carers,2002,Holsworthy,0.01474443
Carers 2002,Carers,2002,Honiton,0.010201108
Carers 2002,Carers,2002,Ilfracombe,0.011885519
Carers 2002,Carers,2002,Ivybridge,0.007631469
Carers 2002,Carers,2002,Kingsbridge,0.009059902
Carers 2002,Carers,2002,Lynton and Lynmouth,0.004608295
Carers 2002,Carers,2002,Moretonhampstead,0.003987241
Carers 2002,Carers,2002,Newton Abbot,0.009854494
Carers 2002,Carers,2002,Okehampton,0.00779368
Carers 2002,Carers,2002,Ottery St Mary,0.005130544
Carers 2002,Carers,2002,Seaton,0.005822658
Carers 2002,Carers,2002,Sidmouth,0.008025682
Carers 2002,Carers,2002,South Molton,0.00945052
Carers 2002,Carers,2002,Tavistock,0.008808148
Carers 2002,Carers,2002,Teignmouth,0.011791294
Carers 2002,Carers,2002,Tiverton,0.008273714
Carers 2002,Carers,2002,Totnes,0.009470444
Carers 2003,Carers,2003,Ashburton/Buckfastleigh,0.008580009
Carers 2003,Carers,2003,Axminster,0.006040268
Carers 2003,Carers,2003,Barnstaple,0.012905185
Carers 2003,Carers,2003,Bideford/Northam,0.012278051
Carers 2003,Carers,2003,Braunton,0.010574018
Carers 2003,Carers,2003,Crediton,0.00740436
Carers 2003,Carers,2003,Cullompton,0.008352316
Carers 2003,Carers,2003,Dartmouth,0.008643722
Carers 2003,Carers,2003,Dawlish,0.009098629
Carers 2003,Carers,2003,Exeter,0.007320216
Carers 2003,Carers,2003,Exmouth,0.008708219
Carers 2003,Carers,2003,Great Torrington,0.00980873
Carers 2003,Carers,2003,Holsworthy,0.013329068
Carers 2003,Carers,2003,Honiton,0.010765316
Carers 2003,Carers,2003,Ilfracombe,0.013503446
Carers 2003,Carers,2003,Ivybridge,0.008277004
Carers 2003,Carers,2003,Kingsbridge,0.009580583
Carers 2003,Carers,2003,Lynton and Lynmouth,0.009090909
Carers 2003,Carers,2003,Moretonhampstead,0.003947888
Carers 2003,Carers,2003,Newton Abbot,0.009872144
Carers 2003,Carers,2003,Okehampton,0.008594757
Carers 2003,Carers,2003,Ottery St Mary,0.00456621
Carers 2003,Carers,2003,Seaton,0.007477567
Carers 2003,Carers,2003,Sidmouth,0.010622759
Carers 2003,Carers,2003,South Molton,0.011295681
Carers 2003,Carers,2003,Tavistock,0.008975654
Carers 2003,Carers,2003,Teignmouth,0.011761247
Carers 2003,Carers,2003,Tiverton,0.009816597
Carers 2003,Carers,2003,Totnes,0.009542744
Carers 2004,Carers,2004,Ashburton/Buckfastleigh,0.012497396
Carers 2004,Carers,2004,Axminster,0.010094213
Carers 2004,Carers,2004,Barnstaple,0.013007088
Carers 2004,Carers,2004,Bideford/Northam,0.011685519
Carers 2004,Carers,2004,Braunton,0.010112684
Carers 2004,Carers,2004,Crediton,0.007739938
Carers 2004,Carers,2004,Cullompton,0.007807272
Carers 2004,Carers,2004,Dartmouth,0.008617988
Carers 2004,Carers,2004,Dawlish,0.009569378
Carers 2004,Carers,2004,Exeter,0.007532495
Carers 2004,Carers,2004,Exmouth,0.008915251
Carers 2004,Carers,2004,Great Torrington,0.010497416
Carers 2004,Carers,2004,Holsworthy,0.01303985
Carers 2004,Carers,2004,Honiton,0.010122433
Carers 2004,Carers,2004,Ilfracombe,0.01335175
Carers 2004,Carers,2004,Ivybridge,0.007603687
Carers 2004,Carers,2004,Kingsbridge,0.008953023
Carers 2004,Carers,2004,Lynton and Lynmouth,0.004508566
Carers 2004,Carers,2004,Moretonhampstead,0.007908264
Carers 2004,Carers,2004,Newton Abbot,0.010394762
Carers 2004,Carers,2004,Okehampton,0.008023442
Carers 2004,Carers,2004,Ottery St Mary,0.007277206
Carers 2004,Carers,2004,Seaton,0.009136213
Carers 2004,Carers,2004,Sidmouth,0.008458035
Carers 2004,Carers,2004,South Molton,0.012556172
Carers 2004,Carers,2004,Tavistock,0.010453159
Carers 2004,Carers,2004,Teignmouth,0.009746589
Carers 2004,Carers,2004,Tiverton,0.010576787
Carers 2004,Carers,2004,Totnes,0.010254792
Carers 2005,Carers,2005,Ashburton/Buckfastleigh,0.010189525
Carers 2005,Carers,2005,Axminster,0.007949126
Carers 2005,Carers,2005,Barnstaple,0.012133204
Carers 2005,Carers,2005,Bideford/Northam,0.012923475
Carers 2005,Carers,2005,Braunton,0.009929078
Carers 2005,Carers,2005,Crediton,0.007695423
Carers 2005,Carers,2005,Cullompton,0.006994552
Carers 2005,Carers,2005,Dartmouth,0.009226511
Carers 2005,Carers,2005,Dawlish,0.008905248
Carers 2005,Carers,2005,Exeter,0.006532829
Carers 2005,Carers,2005,Exmouth,0.00861141
Carers 2005,Carers,2005,Great Torrington,0.012804097
Carers 2005,Carers,2005,Holsworthy,0.015556938
Carers 2005,Carers,2005,Honiton,0.011484353
Carers 2005,Carers,2005,Ilfracombe,0.011845103
Carers 2005,Carers,2005,Ivybridge,0.007533559
Carers 2005,Carers,2005,Kingsbridge,0.009342884
Carers 2005,Carers,2005,Lynton and Lynmouth,0.004476276
Carers 2005,Carers,2005,Moretonhampstead,0.009830908
Carers 2005,Carers,2005,Newton Abbot,0.010003573
Carers 2005,Carers,2005,Okehampton,0.008257638
Carers 2005,Carers,2005,Ottery St Mary,0.00660793
Carers 2005,Carers,2005,Seaton,0.009006059
Carers 2005,Carers,2005,Sidmouth,0.009611688
Carers 2005,Carers,2005,South Molton,0.011080694
Carers 2005,Carers,2005,Tavistock,0.008749153
Carers 2005,Carers,2005,Teignmouth,0.01146789
Carers 2005,Carers,2005,Tiverton,0.009994422
Carers 2005,Carers,2005,Totnes,0.010662665
Carers 2006,Carers,2006,Ashburton/Buckfastleigh,0.012172855
Carers 2006,Carers,2006,Axminster,0.008388179
Carers 2006,Carers,2006,Barnstaple,0.011778129
Carers 2006,Carers,2006,Bideford/Northam,0.012537041
Carers 2006,Carers,2006,Braunton,0.009875847
Carers 2006,Carers,2006,Crediton,0.007225434
Carers 2006,Carers,2006,Cullompton,0.007953724
Carers 2006,Carers,2006,Dartmouth,0.009062075
