Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015129,0.014955243,0.015933879,0.015398765,0.016217345,0.016639774,0.016157561,0.016325618,0.01573412,0.016131216,0.016843454,0.015945484,0.016209885,0.015881092,0.017377035,0.016782768,0.017377035
E01015130,0.011541919,0.01073498,0.010780072,0.011097035,0.011001893,0.011030264,0.010220693,0.011372399,0.010814727,0.011556749,0.010678958,0.009733245,0.009768165,0.01004753,0.009014397,0.01004753
E01015131,0.013362889,0.014742753,0.015026857,0.014542332,0.014427914,0.015520924,0.014948771,0.01503632,0.015178549,0.01198695,0.013363734,0.012227659,0.012494232,0.012607405,0.012607405,0.012607405
E01015132,0.019117729,0.018263727,0.017075288,0.017680473,0.018222001,0.018305644,0.017755477,0.017915018,0.017894919,0.017318798,0.018118514,0.018521578,0.01938541,0.018159768,0.019516762,0.019516762
E01015133,0.014347282,0.014656805,0.014912271,0.013141734,0.012998319,0.014173024,0.013926978,0.014126231,0.014173024,0.012101713,0.013377897,0.013638296,0.012419071,0.013941585,0.011492069,0.013941585
E01015134,0.016162215,0.0164338,0.01432726,0.014431404,0.014258662,0.014173831,0.015053953,0.015527366,0.014914036,0.015398718,0.016071382,0.016729361,0.016197164,0.01504337,0.015860236,0.015860236
E01015135,0.021532698,0.022224879,0.01923484,0.02028592,0.019934736,0.020608573,0.020050446,0.019510198,0.019197243,0.019360528,0.02045934,0.020881511,0.020690836,0.020608573,0.021875823,0.021875823
E01015136,0.018480411,0.019317561,0.017680473,0.017742224,0.016586589,0.019298817,0.023008147,0.021065886,0.018965132,0.017696377,0.016352312,0.01665621,0.015947536,0.015126482,0.015126482,0.016711013
E01015137,0.017126282,0.017324741,0.016387088,0.0169886,0.016353474,0.016850823,0.016178326,0.015346041,0.015228759,0.014639396,0.014365843,0.013771994,0.013883752,0.014686326,0.014686326,0.01392613
E01015138,0.015435193,0.016241568,0.017780853,0.017232848,0.015405361,0.015331282,0.015113254,0.014466289,0.014351608,0.014806435,0.015355842,0.017053027,0.017124177,0.017279521,0.017279521,0.017279521
E01015139,0.020557704,0.019612161,0.020348156,0.019698463,0.019028522,0.018788855,0.019128313,0.019089393,0.018754229,0.018836255,0.020118949,0.020096373,0.020844768,0.02003715,0.01864802,0.01864802
E01015140,0.017930085,0.016567622,0.017279521,0.015698903,0.015955036,0.015716926,0.01589945,0.016374839,0.015872927,0.015775406,0.016358307,0.016918744,0.017447488,0.016153384,0.016153384,0.014838176
E01015141,0.014831487,0.014486185,0.016215294,0.015109787,0.012750925,0.01266338,0.011504944,0.011801184,0.011127996,0.011757934,0.012926522,0.013137465,0.01261308,0.012814582,0.013621231,0.013621231
E01015142,0.018897758,0.019717471,0.018295911,0.017640619,0.018314026,0.018205866,0.017798539,0.019163475,0.019409223,0.019167946,0.018848206,0.019719464,0.019944515,0.019616546,0.019616546,0.018535917
E01015143,0.019855521,0.020799769,0.020794587,0.021069244,0.020689373,0.020647085,0.021757687,0.020758828,0.021526876,0.021229555,0.020712409,0.020528674,0.020107073,0.021041948,0.022162523,0.022162523
E01015144,0.02405831,0.02312241,0.023058609,0.023527348,0.022364133,0.022968627,0.02279533,0.022747559,0.023056255,0.023665613,0.022946823,0.022622117,0.022133723,0.022818082,0.022498033,0.021827034
E01015145,0.025635189,0.028151516,0.028481904,0.026781915,0.026001976,0.024126826,0.024231103,0.022467898,0.023220534,0.022569043,0.020889808,0.021547893,0.021388206,0.020996006,0.021476975,0.02074606
E01015146,0.022066749,0.020557196,0.020842037,0.02036658,0.01963138,0.020584629,0.020517047,0.019705129,0.020958658,0.02123463,0.021411736,0.019939519,0.020143664,0.019248088,0.018756662,0.018756662
E01015147,0.019805375,0.020635084,0.021531237,0.020463758,0.019800436,0.019272795,0.018453878,0.019729986,0.020909586,0.020609838,0.020686702,0.020868294,0.019921813,0.020812593,0.021599513,0.022341076
E01015148,0.020193014,0.020752963,0.018440199,0.019466573,0.018422899,0.01975538,0.019558448,0.019447838,0.020053797,0.020811993,0.020673563,0.018731727,0.019989575,0.019453026,0.01865996,0.01865996
E01015149,0.025431372,0.025879662,0.025580391,0.025532882,0.025777171,0.025227384,0.024694576,0.024790384,0.025280583,0.025632752,0.026319959,0.025536294,0.025255622,0.02550743,0.02550743,0.025828317
E01015150,0.022559676,0.02366347,0.023668043,0.023722203,0.024795292,0.02536608,0.024130637,0.024119227,0.023891523,0.022660775,0.02196456,0.021940061,0.0212525,0.021188358,0.022119731,0.021663357
E01015151,0.020646722,0.020829299,0.01993283,0.019920535,0.018599831,0.017906501,0.018250903,0.018506577,0.018381105,0.019501397,0.019213408,0.019640174,0.018463033,0.018900696,0.019049041,0.018749545
E01015152,0.027379153,0.027896772,0.027873012,0.027036526,0.021709019,0.021945057,0.021419196,0.022206925,0.021472782,0.022682921,0.023138074,0.02336518,0.023185169,0.021813545,0.021813545,0.021813545
E01015153,0.024875121,0.025591936,0.025517703,0.023884731,0.023162511,0.023009619,0.023667375,0.023065547,0.022892053,0.023643194,0.023942998,0.023818292,0.023549282,0.0238146,0.024115575,0.023966783
E01015155,0.029602936,0.028505344,0.027685378,0.028580345,0.027876007,0.026906088,0.026528877,0.025458782,0.026184605,0.026164082,0.025117996,0.025330028,0.024969194,0.024891626,0.025114907,0.025328069
E01015156,0.021470871,0.020936148,0.019185846,0.019783494,0.019607511,0.020764818,0.020807348,0.019607511,0.019223437,0.019314787,0.019163404,0.022230824,0.022067076,0.019798865,0.020843261,0.019109982
E01015157,0.023489295,0.023296526,0.022872384,0.022523172,0.021751371,0.020923024,0.019865934,0.019389997,0.018243094,0.017337288,0.01660594,0.016266632,0.015522399,0.016005725,0.016143979,0.01557617
