Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02004137,6,9,27,43,25,110
E02004138,10,13,39,56,48,166
E02004139,10,15,41,48,31,145
E02004140,6,7,19,36,33,101
E02004141,13,13,42,55,25,148
E02004142,9,20,32,38,19,118
E02004143,12,15,47,52,26,152
E02004144,8,14,40,44,26,134
E02004145,8,8,36,45,37,133
E02004146,17,26,65,66,28,201
E02004147,23,43,67,69,25,228
E02004148,12,19,44,57,41,172
E02004149,116,24,37,44,22,243
E02004150,43,46,59,53,16,216
E02004151,20,40,71,63,29,224
E02004152,127,43,40,30,14,254
E02004153,21,52,72,57,17,218
E02004154,44,49,58,38,15,203
E02004155,22,44,67,72,29,233
E02004156,85,104,80,65,25,358
E02004157,16,36,49,40,18,159
E02004158,24,68,86,68,23,269
E02004159,18,45,70,59,22,213
E02004160,13,28,53,56,24,175
E02004161,25,53,81,71,22,252
