Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02004164,12,21,46,61,17,157
E02004165,17,30,56,63,20,186
E02004166,15,19,50,57,15,155
E02004167,25,36,54,46,12,173
E02004168,15,30,49,39,12,145
E02004169,19,23,53,59,15,170
E02004170,19,38,67,60,14,197
E02004171,17,26,58,64,18,183
E02004172,15,19,44,59,16,152
E02004173,16,21,55,67,18,177
E02004174,17,38,59,60,15,188
E02004175,14,22,42,46,11,135
E02004176,11,15,32,56,16,129
E02004177,13,24,47,49,13,146
E02004178,12,15,44,44,14,128
E02004179,30,54,75,56,19,234
E02004180,14,16,42,51,15,138
E02004181,13,28,46,42,11,139
E02004182,17,30,48,41,11,147
E02004183,15,27,41,44,14,141
E02004184,23,44,67,61,13,209
E02004185,10,18,34,46,17,125
E02004186,18,32,67,63,18,198
E02004187,23,31,66,82,22,224
E02004188,13,17,42,65,18,155
E02004189,22,36,48,56,11,172
E02004190,17,21,56,76,18,189
E02004191,20,29,57,62,18,187
E02004192,14,15,45,68,22,164
E02004193,31,40,86,97,20,274
E02004194,13,20,46,60,15,154
E02004195,19,26,35,48,15,143
E02004196,13,17,50,68,19,168
E02004197,11,14,38,55,20,138
E02004198,15,24,40,53,15,147
E02004199,9,11,31,48,20,119
E02004200,7,15,27,45,18,112
E02004201,11,12,36,51,16,125
E02004202,17,33,67,66,17,202
E02004203,10,14,38,57,15,135
E02004204,20,30,73,80,21,225
E02004205,16,27,50,62,18,173
E02004206,15,21,40,53,20,148
E02004207,12,20,47,49,15,143
E02004208,17,23,54,68,23,185
E02004209,22,31,64,64,17,197
E02004210,17,25,44,52,14,154
E02004211,11,15,39,56,21,143
E02004212,16,28,45,48,11,148
E02004213,17,47,67,55,12,197
E02004214,18,37,49,40,9,153
E02004215,16,27,41,40,11,135
E02004216,14,21,38,49,13,134
E02004217,17,27,57,66,17,184
E02004218,13,20,39,50,15,136
E02004219,11,12,36,50,14,122
E02004220,10,17,40,54,17,138
E02004221,11,20,37,48,20,136
E02004222,17,25,45,46,12,144
E02004223,30,55,91,91,22,289
E02004224,13,17,43,58,19,150
E02004225,15,22,45,41,12,135
E02004226,15,19,46,73,20,172
E02004227,20,31,68,84,24,227
E02004228,15,20,45,68,20,169
E02004229,17,32,62,77,21,209
E02004230,18,32,60,55,16,180
E02004231,14,29,56,73,18,190
E02004232,14,17,46,62,17,156
E02004233,27,44,80,96,29,276
E02004234,10,13,36,59,17,136
E02004235,12,17,39,56,18,142
E02006840,25,41,76,80,23,245
TOWN01,17,27,57,66,17,184
TOWN02,29,44,98,118,43,332
TOWN03,107,191,336,334,94,1063
TOWN04,84,137,264,311,95,892
TOWN05,37,63,101,81,27,308
TOWN06,48,77,158,186,48,517
TOWN07,55,88,188,190,48,569
TOWN08,27,36,62,96,32,253
TOWN09,33,52,101,127,41,353
TOWN10,663,894,1117,898,213,3785
TOWN11,143,191,345,365,116,1160
TOWN12,26,35,77,95,25,258
TOWN13,34,51,114,153,44,396
TOWN14,35,68,133,140,48,424
TOWN15,42,62,129,150,41,425
TOWN16,84,116,244,306,77,828
TOWN17,33,54,106,151,51,395
TOWN18,2,5,9,19,5,40
TOWN19,8,12,30,39,12,100
TOWN20,169,285,535,581,152,1722
TOWN21,53,90,192,230,65,630
TOWN22,33,42,117,136,38,367
TOWN23,18,32,67,94,43,254
TOWN24,28,40,86,120,55,328
TOWN25,31,42,92,124,35,323
TOWN26,63,101,200,267,77,708
TOWN27,39,56,117,153,51,416
TOWN28,91,144,273,293,84,886
TOWN29,47,63,148,184,50,493
DIV1,39,87,127,108,25,386
DIV2,31,67,112,111,27,348
DIV3,24,39,84,96,34,277
DIV4,35,68,108,93,25,329
DIV5,33,61,94,95,24,307
DIV6,31,49,85,105,27,297
DIV7,37,60,104,107,29,336
DIV8,24,37,76,88,24,248
DIV9,21,34,86,104,30,275
DIV10,37,63,101,81,27,308
DIV11,23,45,92,87,23,269
DIV12,27,36,92,109,31,294
DIV13,21,29,72,93,25,240
DIV14,26,33,76,110,32,277
DIV15,28,56,100,107,26,318
DIV16,30,38,95,121,35,319
DIV17,28,52,100,96,23,299
DIV18,33,42,80,116,37,307
DIV19,31,48,90,115,38,321
DIV20,143,62,70,63,17,356
DIV21,22,39,84,92,23,261
DIV22,24,32,77,97,43,273
DIV23,109,153,252,248,68,829
DIV24,40,111,130,93,17,391
DIV25,32,59,110,111,35,347
DIV26,20,35,73,76,27,232
DIV27,25,44,94,123,34,319
DIV28,43,87,109,90,21,350
DIV29,34,51,114,153,44,396
DIV30,28,46,89,94,24,281
DIV31,24,31,76,106,34,271
DIV32,31,40,86,97,20,274
DIV33,24,35,72,101,35,267
DIV34,33,46,99,111,33,322
DIV35,34,64,97,96,21,311
DIV36,33,56,90,94,26,297
DIV37,21,37,77,102,37,274
DIV38,32,49,106,117,33,336
DIV39,30,30,89,103,32,284
DIV40,34,74,100,85,20,314
DIV41,18,33,68,104,33,256
DIV42,20,36,77,106,47,285
DIV43,24,35,71,103,48,282
DIV44,25,30,84,114,32,285
DIV45,27,38,79,102,28,274
DIV46,70,121,104,66,14,375
DIV47,184,126,107,65,14,495
DIV48,27,44,80,96,29,276
DIV49,34,48,98,121,37,338
DIV50,41,60,103,102,27,333
DIV51,26,51,92,99,32,300
DIV52,30,41,90,114,32,307
DIV53,29,41,86,100,27,282
DIV54,29,59,94,78,23,283
DIV55,21,31,80,104,35,271
DIV56,32,42,101,110,29,314
DIV57,41,91,118,89,17,356
DIV58,28,48,99,143,40,358
CHSCTAXE,174,46,16,12,12,914
CHSCTBARNSTAPLE,114,24,8,6,4,865
CHSCTBIDEFORD,160,35,12,9,7,1012
CHSCTBRAUNTON,112,23,8,5,5,772
CHSCTCREDITON,85,16,5,3,3,504
CHSCTCULLOMPTON,106,21,7,5,4,736
CHSCTDAWLISH,127,29,9,7,6,735
CHSCTEXETERCHALL,195,38,14,9,8,1753
CHSCTEXETERSYCAMORE,152,27,10,7,6,1995
CHSCTEXMOUTH,166,38,13,10,9,1160
CHSCTHONITON,116,25,10,6,6,739
CHSCTIVYBRIDGE,132,26,9,6,5,798
CHSCTKINGSBRIDGE,73,17,5,4,4,395
CHSCTNABBOT,186,38,12,9,8,1348
CHSCTOKE,109,23,8,5,4,712
CHSCTSMOLTON,71,15,5,3,3,413
CHSCTTAVISTOCK,133,28,9,6,5,814
CHSCTTEIGN,103,21,7,5,4,637
CHSCTTIVERTON,123,26,9,6,5,850
CHSCTTORRINGTON,126,28,8,5,4,731
CHSCTTOTNES,99,19,6,4,4,525
Eastern,1208,257,91,63,57,1676
Northern,585,124,41,28,22,800
Southern,1012,215,71,51,42,1391
Western,1008,203,69,48,38,1366
